lead_id,platform,campaign_id,ad_id,utm_source,utm_campaign,utm_content,lead_created_at,lead_created_timezone,lead_created_city,age,gender,language,device_type,operating_system,browser,first_contacted_at,replied_at,call_booked_at,converted_at,last_status_change_at,status,alert_sent
77f1af3a-a215-47de-8f56-22b1432c5fa4,LinkedIn,cmp_9355,ad_12799,linkedin,performance_v1,creative_b,2026-01-18 15:18:53,GMT,San Antonio,60,Female,English,Tablet,Standard,Chrome,,,,,2026-01-18 15:18:53,new,True
0bbeb3af-94bb-423c-beb3-72345ccd1c69,Instagram,cmp_8793,ad_36182,instagram,brand_growth,creative_b,2026-01-05 07:17:53,GMT,San Diego,72,Non-binary,English,Tablet,Standard,Chrome,2026-01-05 09:05:53,,,,2026-01-05 09:05:53,lost,True
77f95ce1-2d0c-4741-9b5c-412bae8e2e9d,Instagram,cmp_8710,ad_22114,instagram,performance_v1,creative_a,2026-01-10 15:28:53,GMT,Phoenix,49,Male,English,Tablet,Standard,Chrome,2026-01-10 17:18:53,,,,2026-01-10 17:18:53,lost,True
4261799e-43b3-4406-81ac-abee63e5535b,Instagram,cmp_1005,ad_13225,instagram,brand_growth,creative_b,2025-12-10 03:11:53,GMT,San Diego,35,Male,English,Desktop,Standard,Chrome,2025-12-10 03:57:53,,,,2025-12-10 03:57:53,lost,True
a87c08bd-6f91-4ce2-847e-b688c1b54fe2,Instagram,cmp_8989,ad_15374,instagram,performance_v1,creative_b,2026-01-17 01:38:53,GMT,New York,58,Prefer not to say,English,Tablet,Standard,Chrome,2026-01-17 02:45:53,2026-01-18 16:45:53,2026-01-19 16:45:53,2026-01-25 16:45:53,2026-01-25 16:45:53,converted,True
07c4c37f-45c7-4822-93b2-804a64be051f,LinkedIn,cmp_5967,ad_53024,linkedin,brand_growth,creative_a,2025-12-20 18:27:53,GMT,San Antonio,46,Non-binary,English,Tablet,Standard,Chrome,2025-12-20 19:46:53,2025-12-21 10:46:53,2025-12-25 10:46:53,2025-12-30 10:46:53,2025-12-30 10:46:53,converted,True
c43efcf1-945c-44b0-be7d-012a2f5a7c9c,Google Ads,cmp_5901,ad_32426,google_ads,performance_v1,creative_b,2026-01-16 03:59:53,GMT,Los Angeles,54,Non-binary,English,Tablet,Standard,Chrome,2026-01-16 05:06:53,2026-01-16 18:06:53,2026-01-17 18:06:53,2026-01-26 18:06:53,2026-01-26 18:06:53,converted,True
808a91e9-3cfb-47a6-994d-14e60635b0bf,Instagram,cmp_8657,ad_36242,instagram,brand_growth,creative_b,2025-12-24 22:39:53,GMT,San Antonio,50,Prefer not to say,English,Desktop,Standard,Chrome,2025-12-24 23:53:53,,,,2025-12-24 23:53:53,lost,True
cf68d7bd-e3c0-4aef-9b9c-e75f75bb1674,Google Ads,cmp_6240,ad_52914,google_ads,performance_v1,creative_a,2026-01-20 15:04:53,GMT,San Diego,74,Non-binary,English,Tablet,Standard,Chrome,2026-01-20 16:34:53,2026-01-21 07:34:53,2026-01-25 07:34:53,,2026-01-25 07:34:53,booked,True
557061ca-9faa-4d30-aed5-8bd43fa94057,Google Ads,cmp_8756,ad_48775,google_ads,brand_growth,creative_b,2025-11-30 08:30:53,GMT,San Antonio,46,Prefer not to say,English,Desktop,Standard,Chrome,2025-11-30 09:11:53,2025-12-01 09:11:53,2025-12-03 09:11:53,2025-12-09 09:11:53,2025-12-09 09:11:53,converted,True
79f1c573-4920-4d36-8e17-c66b5bfcea31,Instagram,cmp_7102,ad_20497,instagram,performance_v1,creative_b,2026-01-15 20:47:53,GMT,New York,50,Non-binary,English,Tablet,Standard,Chrome,2026-01-15 21:13:53,2026-01-17 11:13:53,,,2026-01-17 11:13:53,engaged,True
5794345b-35cc-40bf-9cf5-0044ec9ee814,Google Ads,cmp_2671,ad_59400,google_ads,brand_growth,creative_a,2025-12-03 16:15:53,GMT,Phoenix,37,Prefer not to say,English,Desktop,Standard,Chrome,2025-12-03 17:42:53,,,,2025-12-03 17:42:53,lost,True
02f626e6-524d-43b7-bb7b-2ca589be0781,Google Ads,cmp_2109,ad_36740,google_ads,performance_v1,creative_b,2025-12-24 20:02:53,GMT,Houston,46,Non-binary,English,Mobile,Standard,Chrome,2025-12-24 21:24:53,2025-12-25 09:24:53,2025-12-28 09:24:53,,2025-12-28 09:24:53,booked,True
1d33f1fa-80ef-4f16-9ac0-16ff8bfd275e,Google Ads,cmp_3243,ad_52899,google_ads,brand_growth,creative_b,2025-12-10 01:27:53,GMT,Dallas,58,Female,English,Tablet,Standard,Chrome,2025-12-10 02:38:53,,,,2025-12-10 02:38:53,lost,True
b73a2aff-a918-4545-8480-2986dd97d9c0,LinkedIn,cmp_6174,ad_65526,linkedin,performance_v1,creative_a,2025-11-29 23:30:53,GMT,Los Angeles,28,Non-binary,English,Desktop,Standard,Chrome,2025-11-30 01:10:53,2025-12-01 04:10:53,2025-12-03 04:10:53,2025-12-06 04:10:53,2025-12-06 04:10:53,converted,True
f7e54c79-4d8d-4c51-8033-558b49e6d26c,LinkedIn,cmp_3336,ad_64957,linkedin,brand_growth,creative_b,2026-01-19 23:42:53,GMT,San Diego,31,Non-binary,English,Tablet,Standard,Chrome,2026-01-20 00:03:53,,,,2026-01-20 00:03:53,lost,True
46ba4fdf-19e7-4db5-b7c4-a9a817f5d4d3,LinkedIn,cmp_8172,ad_90238,linkedin,performance_v1,creative_b,2026-01-04 01:00:53,GMT,New York,46,Male,English,Mobile,Standard,Chrome,2026-01-04 01:56:53,2026-01-04 10:56:53,2026-01-05 10:56:53,2026-01-10 10:56:53,2026-01-10 10:56:53,converted,True
2e0e5afc-d0a8-4f01-b51a-ae20891da846,LinkedIn,cmp_5703,ad_85540,linkedin,brand_growth,creative_a,2026-01-24 14:07:53,GMT,Chicago,56,Non-binary,English,Mobile,Standard,Chrome,2026-01-24 14:19:53,,,,2026-01-24 14:19:53,lost,True
cc445964-281d-4a78-b774-2159681e7f5b,LinkedIn,cmp_5597,ad_26984,linkedin,performance_v1,creative_b,2025-12-17 18:26:53,GMT,Philadelphia,33,Female,English,Tablet,Standard,Chrome,2025-12-17 19:39:53,,,,2025-12-17 19:39:53,lost,True
b0427397-8e6c-4478-afdb-256600f7ce09,Instagram,cmp_4399,ad_79966,instagram,brand_growth,creative_b,2026-01-06 01:58:53,GMT,Philadelphia,72,Prefer not to say,English,Mobile,Standard,Chrome,2026-01-06 02:11:53,2026-01-07 01:11:53,2026-01-09 01:11:53,,2026-01-09 01:11:53,booked,True
2836ee94-d1e0-4774-8bed-cb248e356cac,Instagram,cmp_9857,ad_89385,instagram,performance_v1,creative_a,2026-01-01 20:56:53,GMT,Houston,58,Non-binary,English,Desktop,Standard,Chrome,2026-01-01 21:59:53,,,,2026-01-01 21:59:53,lost,True
c27116db-ffce-4618-bf4a-18bbadc7439b,LinkedIn,cmp_1040,ad_15992,linkedin,brand_growth,creative_b,2025-12-29 03:12:53,GMT,Los Angeles,74,Non-binary,English,Mobile,Standard,Chrome,2025-12-29 04:03:53,2025-12-29 13:03:53,,,2025-12-29 13:03:53,engaged,True
5f823ed5-892f-4b12-8d9b-d0d6e6e70d57,Instagram,cmp_4932,ad_19754,instagram,performance_v1,creative_b,2025-12-27 19:15:53,GMT,Chicago,45,Female,English,Tablet,Standard,Chrome,2025-12-27 21:09:53,2025-12-29 03:09:53,2025-12-31 03:09:53,2026-01-06 03:09:53,2026-01-06 03:09:53,converted,True
28f574d5-257e-4c73-b6f9-9b60f4019d0f,Instagram,cmp_9087,ad_84479,instagram,brand_growth,creative_a,2025-12-18 12:11:53,GMT,Los Angeles,58,Non-binary,English,Tablet,Standard,Chrome,2025-12-18 13:36:53,,,,2025-12-18 13:36:53,lost,True
0a7ae919-1e81-43ff-953c-a00a1db2b75b,LinkedIn,cmp_7208,ad_76392,linkedin,performance_v1,creative_b,2025-12-30 22:09:53,GMT,Chicago,56,Non-binary,English,Mobile,Standard,Chrome,2025-12-30 22:53:53,2025-12-31 10:53:53,2026-01-02 10:53:53,,2026-01-02 10:53:53,booked,True
c7f64a00-5fd4-472b-bb0f-060a97144335,Instagram,cmp_6219,ad_14696,instagram,brand_growth,creative_b,2025-11-28 14:00:53,GMT,Phoenix,57,Non-binary,English,Mobile,Standard,Chrome,,,,,2025-11-28 14:00:53,new,True
a101ff85-7637-43b6-848c-933e25e62403,Google Ads,cmp_8387,ad_69465,google_ads,performance_v1,creative_a,2025-12-14 23:47:53,GMT,San Antonio,48,Male,English,Tablet,Standard,Chrome,2025-12-15 00:16:53,2025-12-15 17:16:53,2025-12-16 17:16:53,2025-12-18 17:16:53,2025-12-18 17:16:53,converted,True
9b6dcc5e-9d64-48f4-9c96-09cdff66f9a2,LinkedIn,cmp_9341,ad_20927,linkedin,brand_growth,creative_b,2025-12-02 05:44:53,GMT,Philadelphia,25,Non-binary,English,Tablet,Standard,Chrome,2025-12-02 07:42:53,2025-12-04 04:42:53,2025-12-08 04:42:53,2025-12-13 04:42:53,2025-12-13 04:42:53,converted,True
58dd712f-4a0d-4b9f-bbe5-3142f9e6d0fc,Google Ads,cmp_7844,ad_12098,google_ads,performance_v1,creative_b,2025-12-12 02:18:53,GMT,New York,62,Prefer not to say,English,Tablet,Standard,Chrome,2025-12-12 02:44:53,2025-12-13 18:44:53,,,2025-12-13 18:44:53,engaged,True
c8598316-b714-43ca-8d4a-b0fc3a3657bb,Google Ads,cmp_5314,ad_59008,google_ads,brand_growth,creative_a,2026-01-14 16:59:53,GMT,Los Angeles,49,Prefer not to say,English,Tablet,Standard,Chrome,2026-01-14 18:12:53,,,,2026-01-14 18:12:53,lost,True
05c26391-abf6-4ef0-8eda-e3ad5e72adda,Instagram,cmp_8709,ad_22030,instagram,performance_v1,creative_b,2025-12-17 00:05:53,GMT,Philadelphia,52,Male,English,Tablet,Standard,Chrome,2025-12-17 00:51:53,2025-12-18 12:51:53,2025-12-22 12:51:53,2025-12-24 12:51:53,2025-12-24 12:51:53,converted,True
2aa5d267-2ea7-4d18-b86c-521958af897f,Google Ads,cmp_8141,ad_18770,google_ads,brand_growth,creative_b,2025-12-19 22:18:53,GMT,New York,46,Prefer not to say,English,Tablet,Standard,Chrome,2025-12-20 00:10:53,2025-12-20 04:10:53,,,2025-12-20 04:10:53,engaged,True
4d607a14-ecfe-4f7f-87d5-480e323ac3d5,Instagram,cmp_7171,ad_65145,instagram,performance_v1,creative_a,2026-01-03 21:02:53,GMT,Phoenix,51,Non-binary,English,Desktop,Standard,Chrome,2026-01-03 22:29:53,2026-01-03 23:29:53,2026-01-06 23:29:53,2026-01-08 23:29:53,2026-01-08 23:29:53,converted,True
2111947b-698c-4905-8452-011ffa2f1361,Google Ads,cmp_6939,ad_68385,google_ads,brand_growth,creative_b,2025-12-13 16:46:53,GMT,San Jose,72,Male,English,Mobile,Standard,Chrome,2025-12-13 17:50:53,2025-12-15 11:50:53,2025-12-19 11:50:53,2025-12-27 11:50:53,2025-12-27 11:50:53,converted,True
e4456d9b-81f4-46f2-82ea-acf53bff1ebd,Instagram,cmp_2725,ad_23216,instagram,performance_v1,creative_b,2025-12-18 14:31:53,GMT,Dallas,42,Prefer not to say,English,Desktop,Standard,Chrome,2025-12-18 16:24:53,2025-12-18 18:24:53,2025-12-20 18:24:53,2025-12-27 18:24:53,2025-12-27 18:24:53,converted,True
474a09df-ad7b-48d5-a2dd-deaf52e6ce3f,LinkedIn,cmp_3456,ad_73954,linkedin,brand_growth,creative_a,2025-12-18 22:09:53,GMT,San Antonio,43,Female,English,Desktop,Standard,Chrome,2025-12-18 23:16:53,,,,2025-12-18 23:16:53,lost,True
9784468e-75e2-491f-8f94-5bf63d1d9f35,LinkedIn,cmp_5267,ad_48735,linkedin,performance_v1,creative_b,2026-01-24 16:16:53,GMT,New York,28,Male,English,Desktop,Standard,Chrome,2026-01-24 17:42:53,2026-01-25 06:42:53,2026-01-26 21:00:53,2026-01-26 21:00:53,2026-01-26 21:00:53,converted,True
b499bf0b-2022-4581-8955-5b502aec056b,Instagram,cmp_8696,ad_44022,instagram,brand_growth,creative_b,2026-01-21 18:37:53,GMT,Dallas,44,Male,English,Desktop,Standard,Chrome,2026-01-21 19:29:53,,,,2026-01-21 19:29:53,lost,True
17de74c0-3a0b-484c-988c-fa1dbc092fd3,Instagram,cmp_5365,ad_91178,instagram,performance_v1,creative_a,2026-01-18 11:58:53,GMT,San Antonio,74,Prefer not to say,English,Desktop,Standard,Chrome,2026-01-18 13:19:53,2026-01-20 00:19:53,2026-01-22 00:19:53,2026-01-25 00:19:53,2026-01-25 00:19:53,converted,True
20d51850-67a1-4e34-9acb-96455214b9a5,LinkedIn,cmp_4711,ad_73530,linkedin,brand_growth,creative_b,2026-01-06 04:23:53,GMT,Dallas,25,Prefer not to say,English,Desktop,Standard,Chrome,2026-01-06 06:22:53,,,,2026-01-06 06:22:53,lost,True
dd078268-bee7-4efe-92da-1e77fbd2c049,Google Ads,cmp_3638,ad_11200,google_ads,performance_v1,creative_b,2025-12-18 07:42:53,GMT,Phoenix,71,Male,English,Mobile,Standard,Chrome,2025-12-18 09:40:53,2025-12-19 10:40:53,2025-12-23 10:40:53,2025-12-29 10:40:53,2025-12-29 10:40:53,converted,True
03be191a-2631-4c9f-8a18-1a343deed86c,LinkedIn,cmp_8092,ad_11301,linkedin,brand_growth,creative_a,2025-12-12 18:41:53,GMT,Chicago,52,Female,English,Desktop,Standard,Chrome,2025-12-12 18:48:53,,,,2025-12-12 18:48:53,lost,True
d18d7a9d-f978-49fe-9aa6-70b90deb84bd,Instagram,cmp_4411,ad_22772,instagram,performance_v1,creative_b,2026-01-03 20:20:53,GMT,New York,74,Female,English,Tablet,Standard,Chrome,2026-01-03 22:09:53,2026-01-04 00:09:53,,,2026-01-04 00:09:53,engaged,True
482640bf-114c-44bc-a52d-ef4b8cef19a1,LinkedIn,cmp_1573,ad_88672,linkedin,brand_growth,creative_b,2025-12-14 22:58:53,GMT,Phoenix,66,Female,English,Desktop,Standard,Chrome,2025-12-15 00:22:53,,,,2025-12-15 00:22:53,lost,True
8cd28098-9c21-46ff-b079-eb421829413d,LinkedIn,cmp_3438,ad_28134,linkedin,performance_v1,creative_a,2026-01-23 21:06:53,GMT,Houston,34,Male,English,Tablet,Standard,Chrome,2026-01-23 22:44:53,,,,2026-01-23 22:44:53,lost,True
c35013d5-94fc-452d-960e-539d94cf73a3,Google Ads,cmp_3604,ad_52748,google_ads,brand_growth,creative_b,2025-12-19 02:36:53,GMT,New York,42,Non-binary,English,Tablet,Standard,Chrome,2025-12-19 03:01:53,2025-12-20 12:01:53,2025-12-24 12:01:53,,2025-12-24 12:01:53,booked,True
00ef371b-b66e-45df-8763-eb0f7849b21f,Instagram,cmp_2424,ad_78768,instagram,performance_v1,creative_b,2026-01-09 22:24:53,GMT,San Jose,61,Non-binary,English,Mobile,Standard,Chrome,2026-01-10 00:06:53,,,,2026-01-10 00:06:53,lost,True
8d59f192-de7f-4cc3-a754-8b72f8a58cdc,LinkedIn,cmp_9407,ad_35041,linkedin,brand_growth,creative_a,2025-12-29 13:42:53,GMT,New York,48,Prefer not to say,English,Mobile,Standard,Chrome,2025-12-29 15:41:53,,,,2025-12-29 15:41:53,lost,True
10c4b1a7-6d85-4415-8e51-f09b9d697a59,Google Ads,cmp_9396,ad_69153,google_ads,performance_v1,creative_b,2025-12-30 19:52:53,GMT,Los Angeles,67,Female,English,Tablet,Standard,Chrome,2025-12-30 20:44:53,2025-12-31 09:44:53,2026-01-04 09:44:53,,2026-01-04 09:44:53,booked,True
c243e2ae-d44c-4d0e-b8bc-6e6a32665ee9,LinkedIn,cmp_9125,ad_75282,linkedin,brand_growth,creative_b,2026-01-05 14:41:53,GMT,San Jose,20,Non-binary,English,Mobile,Standard,Chrome,2026-01-05 15:45:53,2026-01-05 19:45:53,2026-01-06 19:45:53,2026-01-13 19:45:53,2026-01-13 19:45:53,converted,True
8cb8fe54-add4-404f-8fac-fd1ae562a078,LinkedIn,cmp_8174,ad_73716,linkedin,performance_v1,creative_a,2026-01-17 02:01:53,GMT,San Diego,66,Non-binary,English,Tablet,Standard,Chrome,2026-01-17 02:27:53,,,,2026-01-17 02:27:53,lost,True
7f85dd0e-1dc5-4078-96a1-ce814b2a5b94,LinkedIn,cmp_2758,ad_37954,linkedin,brand_growth,creative_b,2025-12-20 07:49:53,GMT,San Antonio,46,Non-binary,English,Desktop,Standard,Chrome,2025-12-20 08:29:53,,,,2025-12-20 08:29:53,lost,True
2bf8a97e-4a76-4de5-a7bf-0b2e3c8f4086,Instagram,cmp_9914,ad_76440,instagram,performance_v1,creative_b,2025-12-29 21:56:53,GMT,Houston,32,Male,English,Desktop,Standard,Chrome,2025-12-29 23:20:53,,,,2025-12-29 23:20:53,lost,True
a8c739fe-98e4-47c0-81ba-92f0ba5739c3,Instagram,cmp_7593,ad_96697,instagram,brand_growth,creative_a,2025-12-07 15:31:53,GMT,Dallas,25,Female,English,Tablet,Standard,Chrome,2025-12-07 16:49:53,2025-12-09 11:49:53,2025-12-10 11:49:53,2025-12-15 11:49:53,2025-12-15 11:49:53,converted,True
7921c91a-f149-4959-a439-0c133a4e6ef2,Instagram,cmp_6749,ad_31588,instagram,performance_v1,creative_b,2025-12-15 21:40:53,GMT,Chicago,41,Female,English,Desktop,Standard,Chrome,2025-12-15 22:26:53,2025-12-17 08:26:53,2025-12-21 08:26:53,2025-12-27 08:26:53,2025-12-27 08:26:53,converted,True
f3c00d35-19e6-4ee6-a713-b68daa6c6b00,Instagram,cmp_6891,ad_98356,instagram,brand_growth,creative_b,2026-01-08 17:14:53,GMT,San Diego,48,Male,English,Tablet,Standard,Chrome,2026-01-08 18:37:53,,,,2026-01-08 18:37:53,lost,True
db3c0f05-88a2-4373-a340-bb48f208eec3,Instagram,cmp_4458,ad_15635,instagram,performance_v1,creative_a,2025-12-20 00:15:53,GMT,Los Angeles,68,Prefer not to say,English,Tablet,Standard,Chrome,2025-12-20 01:38:53,2025-12-21 16:38:53,2025-12-22 16:38:53,,2025-12-22 16:38:53,booked,True
2c7a88cf-c3d8-4089-8617-a2310eda9703,Google Ads,cmp_6126,ad_42839,google_ads,brand_growth,creative_b,2026-01-09 22:37:53,GMT,Phoenix,25,Prefer not to say,English,Desktop,Standard,Chrome,2026-01-09 23:39:53,,,,2026-01-09 23:39:53,lost,True
e1054a26-19a5-4837-8838-7284db65f656,Google Ads,cmp_2859,ad_83704,google_ads,performance_v1,creative_b,2026-01-22 09:13:53,GMT,Phoenix,44,Non-binary,English,Tablet,Standard,Chrome,2026-01-22 09:59:53,2026-01-24 00:59:53,2026-01-25 00:59:53,2026-01-26 21:00:53,2026-01-26 21:00:53,converted,True
abad4b1a-7fc2-4e72-84fb-758ef83299e0,Instagram,cmp_3191,ad_85983,instagram,brand_growth,creative_a,2026-01-16 18:18:53,GMT,New York,35,Non-binary,English,Tablet,Standard,Chrome,2026-01-16 18:52:53,2026-01-16 22:52:53,2026-01-20 22:52:53,,2026-01-20 22:52:53,booked,True
41a293b2-29fb-4de2-9f0d-31984aa0749d,Google Ads,cmp_1742,ad_37862,google_ads,performance_v1,creative_b,2025-12-02 12:27:53,GMT,Dallas,38,Male,English,Mobile,Standard,Chrome,2025-12-02 12:49:53,2025-12-02 22:49:53,2025-12-04 22:49:53,,2025-12-04 22:49:53,booked,True
76fd41a4-e720-4dbe-ba1d-4cbe5afb0f58,Google Ads,cmp_9178,ad_69455,google_ads,brand_growth,creative_b,2026-01-02 13:37:53,GMT,San Diego,61,Male,English,Mobile,Standard,Chrome,2026-01-02 14:42:53,2026-01-04 08:42:53,,,2026-01-04 08:42:53,engaged,True
6eeb2787-c5cf-4882-9caa-08acf12ff38e,Google Ads,cmp_2475,ad_63640,google_ads,performance_v1,creative_a,2026-01-21 17:50:53,GMT,Dallas,29,Non-binary,English,Mobile,Standard,Chrome,2026-01-21 19:09:53,,,,2026-01-21 19:09:53,lost,True
54db3dc0-fb11-438a-8754-117ca7ed2d33,Google Ads,cmp_8296,ad_51785,google_ads,brand_growth,creative_b,2026-01-20 11:44:53,GMT,San Diego,38,Prefer not to say,English,Tablet,Standard,Chrome,2026-01-20 13:07:53,,,,2026-01-20 13:07:53,lost,True
8ea3d787-11d5-49d5-beb5-8fa2decb6314,LinkedIn,cmp_5059,ad_12478,linkedin,performance_v1,creative_b,2026-01-04 23:18:53,GMT,Dallas,68,Female,English,Tablet,Standard,Chrome,2026-01-05 00:53:53,2026-01-06 00:53:53,2026-01-08 00:53:53,,2026-01-08 00:53:53,booked,True
0e1788e1-f4c3-4523-b24c-ca5c4a09bbce,LinkedIn,cmp_6030,ad_56590,linkedin,brand_growth,creative_a,2025-12-11 03:47:53,GMT,San Antonio,24,Male,English,Desktop,Standard,Chrome,,,,,2025-12-11 03:47:53,new,True
e16d1ae3-aeee-4ac7-9805-bd2da3f0426c,Instagram,cmp_6444,ad_13869,instagram,performance_v1,creative_b,2026-01-13 22:39:53,GMT,Phoenix,66,Prefer not to say,English,Desktop,Standard,Chrome,,,,,2026-01-13 22:39:53,new,True
a5852ea6-d92f-45f3-8473-1c8f11dbad82,Google Ads,cmp_2317,ad_30708,google_ads,brand_growth,creative_b,2026-01-22 10:32:53,GMT,Dallas,35,Non-binary,English,Desktop,Standard,Chrome,2026-01-22 10:40:53,2026-01-22 23:40:53,,,2026-01-22 23:40:53,engaged,True
3a9ee43f-5f15-4c69-bea5-d3192916be2a,LinkedIn,cmp_6279,ad_22140,linkedin,performance_v1,creative_a,2026-01-17 07:07:53,GMT,New York,58,Prefer not to say,English,Desktop,Standard,Chrome,2026-01-17 08:54:53,2026-01-18 03:54:53,,,2026-01-18 03:54:53,engaged,True
feccf321-62ef-4589-9af1-d471cab8728f,Instagram,cmp_2778,ad_54344,instagram,brand_growth,creative_b,2026-01-08 21:55:53,GMT,New York,25,Non-binary,English,Desktop,Standard,Chrome,2026-01-08 23:25:53,,,,2026-01-08 23:25:53,lost,True
3b00ed2a-87f7-4189-8ee7-716c98fcd434,Google Ads,cmp_7321,ad_59167,google_ads,performance_v1,creative_b,2025-12-22 13:13:53,GMT,Dallas,59,Non-binary,English,Desktop,Standard,Chrome,2025-12-22 13:52:53,2025-12-22 23:52:53,2025-12-26 23:52:53,,2025-12-26 23:52:53,booked,True
518f4afa-2129-4e5e-87d7-bf6dce6262d3,Google Ads,cmp_4938,ad_78959,google_ads,brand_growth,creative_a,2026-01-24 16:37:53,GMT,San Antonio,70,Male,English,Mobile,Standard,Chrome,2026-01-24 17:27:53,,,,2026-01-24 17:27:53,lost,True
7dc3854b-9bde-460a-9b59-23555e88ebda,LinkedIn,cmp_2956,ad_40105,linkedin,performance_v1,creative_b,2025-12-17 11:31:53,GMT,Houston,69,Prefer not to say,English,Desktop,Standard,Chrome,2025-12-17 12:50:53,2025-12-17 15:50:53,,,2025-12-17 15:50:53,engaged,True
afa4715c-3b77-4a89-be0e-f8dfae7b1360,Google Ads,cmp_3370,ad_35712,google_ads,brand_growth,creative_b,2026-01-07 16:14:53,GMT,Philadelphia,55,Female,English,Desktop,Standard,Chrome,2026-01-07 17:30:53,2026-01-07 22:30:53,,,2026-01-07 22:30:53,engaged,True
ee4edfd9-0f3e-4d8c-a270-e6243e01c41b,Google Ads,cmp_3223,ad_18011,google_ads,performance_v1,creative_a,2025-12-21 20:40:53,GMT,San Diego,57,Prefer not to say,English,Desktop,Standard,Chrome,2025-12-21 22:21:53,2025-12-22 02:21:53,2025-12-23 02:21:53,2025-12-31 02:21:53,2025-12-31 02:21:53,converted,True
29c3de57-839a-434c-8b53-d45c9c898249,LinkedIn,cmp_8464,ad_25949,linkedin,brand_growth,creative_b,2025-12-04 00:32:53,GMT,Los Angeles,57,Non-binary,English,Mobile,Standard,Chrome,2025-12-04 00:54:53,2025-12-05 22:54:53,2025-12-07 22:54:53,2025-12-09 22:54:53,2025-12-09 22:54:53,converted,True
f2aa4f6d-0c55-44c5-8a56-834ac8b5a163,LinkedIn,cmp_8028,ad_94067,linkedin,performance_v1,creative_b,2025-12-16 19:10:53,GMT,San Jose,73,Male,English,Tablet,Standard,Chrome,2025-12-16 19:41:53,,,,2025-12-16 19:41:53,lost,True
b06633da-c246-4f8c-9a2f-7697fe716c90,LinkedIn,cmp_4099,ad_44821,linkedin,brand_growth,creative_a,2026-01-10 01:58:53,GMT,San Diego,29,Prefer not to say,English,Mobile,Standard,Chrome,2026-01-10 02:03:53,2026-01-11 19:03:53,2026-01-14 19:03:53,,2026-01-14 19:03:53,booked,True
44e0cde6-3fca-44d7-8306-94290b170ae6,LinkedIn,cmp_7088,ad_20651,linkedin,performance_v1,creative_b,2025-12-11 08:24:53,GMT,Los Angeles,69,Male,English,Desktop,Standard,Chrome,2025-12-11 09:36:53,2025-12-13 01:36:53,,,2025-12-13 01:36:53,engaged,True
5c32cf46-36a8-4dd5-aad6-e07fab86d6a0,LinkedIn,cmp_6106,ad_79349,linkedin,brand_growth,creative_b,2026-01-23 11:24:53,GMT,Dallas,32,Female,English,Tablet,Standard,Chrome,2026-01-23 11:42:53,,,,2026-01-23 11:42:53,lost,True
b825c7f5-bfb7-4e8d-b5db-14a1fc52ed3b,LinkedIn,cmp_7757,ad_97746,linkedin,performance_v1,creative_a,2026-01-24 23:51:53,GMT,New York,66,Prefer not to say,English,Desktop,Standard,Chrome,2026-01-25 00:08:53,2026-01-26 08:08:53,2026-01-26 21:00:53,2026-01-26 21:00:53,2026-01-26 21:00:53,converted,True
7e2f9ba9-6236-44fd-ba57-275b492e9041,Instagram,cmp_2610,ad_76223,instagram,brand_growth,creative_b,2025-11-30 19:40:53,GMT,New York,51,Female,English,Tablet,Standard,Chrome,2025-11-30 21:13:53,2025-12-01 22:13:53,,,2025-12-01 22:13:53,engaged,True
2d4553e2-9903-4565-9cbc-976b15234432,LinkedIn,cmp_2119,ad_82241,linkedin,performance_v1,creative_b,2025-12-16 17:22:53,GMT,New York,22,Non-binary,English,Tablet,Standard,Chrome,2025-12-16 17:41:53,2025-12-17 17:41:53,,,2025-12-17 17:41:53,engaged,True
d42dd6d8-de8f-4de4-8d7e-f5c450be3ad0,Google Ads,cmp_2334,ad_85022,google_ads,brand_growth,creative_a,2026-01-16 14:54:53,GMT,Phoenix,41,Non-binary,English,Desktop,Standard,Chrome,2026-01-16 16:18:53,2026-01-17 03:18:53,2026-01-19 03:18:53,2026-01-26 03:18:53,2026-01-26 03:18:53,converted,True
17fa139e-7319-4aee-b41d-9ed174e52525,Instagram,cmp_9036,ad_86739,instagram,performance_v1,creative_b,2025-12-24 07:34:53,GMT,San Diego,46,Prefer not to say,English,Tablet,Standard,Chrome,2025-12-24 08:22:53,2025-12-25 07:22:53,2025-12-28 07:22:53,2026-01-06 07:22:53,2026-01-06 07:22:53,converted,True
73a87101-f234-4a42-af9b-f3fcf8ae9e5d,Google Ads,cmp_9061,ad_11064,google_ads,brand_growth,creative_b,2025-12-31 11:29:53,GMT,Los Angeles,48,Non-binary,English,Tablet,Standard,Chrome,2025-12-31 12:38:53,,,,2025-12-31 12:38:53,lost,True
2ba8094d-7a8c-4bf2-b397-8f809b93146c,Google Ads,cmp_8765,ad_25193,google_ads,performance_v1,creative_a,2025-12-22 16:31:53,GMT,San Diego,21,Female,English,Mobile,Standard,Chrome,2025-12-22 17:06:53,2025-12-23 01:06:53,2025-12-27 01:06:53,2026-01-05 01:06:53,2026-01-05 01:06:53,converted,True
eb57ecac-5cf9-4017-bbe8-d5f416f53743,Instagram,cmp_7224,ad_49107,instagram,brand_growth,creative_b,2026-01-18 05:56:53,GMT,Dallas,53,Non-binary,English,Tablet,Standard,Chrome,2026-01-18 07:29:53,2026-01-19 12:29:53,2026-01-20 12:29:53,,2026-01-20 12:29:53,booked,True
